# Rescue verdicts: papers fermlit's first rubric EXCLUDED (or left borderline), re-screened
# under the second rubric in MTDNA_RUBRIC.md -- "does this paper help someone engineer the
# yeast mitochondrion or its genome?" -- extended to cover the Ehrlich/BCAA payload,
# compartment-specific cofactor measurement, protein targeting, genetic-code and codon
# engineering, and yeast genome-engineering methods that transfer.
#
# ONLY RESCUES ARE LISTED. A paper the second rubric also excluded stays excluded and has no
# row here; the file's job is to name what the first question threw away. Every row is a
# CHANGE from that paper's first-rubric verdict.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 2834 fermdb publications. Rescued to include: 709. To borderline: 549.
# Still excluded: 1533.
#
# TWO MODELS screened this corpus, and `decided_by` says per row which one decided that row.
# The run began on qwen3.6:27b -- the same local model that produced every first-rubric
# verdict -- and was stopped part-way when the GPU was needed elsewhere; the remainder ran on
# claude-sonnet-5 through the Claude Agent SDK. qwen rows: 348. sonnet rows: 910.
# The rubric, the two-pass structure and the 20-85 escalation band are identical across both
# halves; only the backend differs. Read `decided_by` before treating the file as homogeneous.
#
# Two passes, fermlit's own: title score, then abstract for the band (20-85).
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1074/jbc.m011525200	borderline	Dual targeting of a tRNA synthetase to mitochondria (and plastids) speaks to protein import/targeting-sequence logic that transfers to engineering mitochondrial targeting, but title alone gives no mechanistic detail.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m105645200	include	Reports dual/triple targeting of a metabolic enzyme to mitochondria, providing mechanistic insight into protein import and compartmentalisation relevant for engineering.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m106285200	borderline	The paper describes retrograde signaling and multidrug resistance regulation in response to mitochondrial dysfunction, which is informative about the chassis but does not provide a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m106363200	include	Uses S. cerevisiae NDI1 (NADH-quinone oxidoreductase) expressed heterologously to rescue human complex I mutant, a direct precedent for allotopic/compartment-targeted expression of yeast mitochondrial redox enzymes.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m109.065425	borderline	The paper characterizes the physiological role of Pim1 in protein quality control and mtDNA integrity but does not report a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m109.090761	borderline	The paper describes mitochondrial RNA processing and intron splicing mechanisms in yeast, which is relevant to understanding the chassis but does not report a direct engineering method or tool for manipulating the mitochondrial genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m109.094250	borderline	The paper characterizes mitochondrial acetyl-CoA transport enzymes in Candida albicans, providing physiological context for the chassis but no direct engineering method or tool for Saccharomyces mitochondria.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m109.097188	include	Identifies a novel S. cerevisiae mitochondrial carrier for citrate/oxoglutarate, a transporter directly useful for engineering mitochondrial metabolite compartmentalisation.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m110.161976	include	The paper investigates mitochondrial translation regulation and utilizes the ARG8(m) reporter system, a key selectable marker for yeast mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m110.174383	borderline	The paper describes structural mechanisms of uncoupling in yeast ATP synthase mutations, which is relevant mitochondrial physiology but does not provide a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m110.178947	include	Characterizes yeast mitochondrial NADH kinase Pos5p's role in Fe-S cluster biogenesis, a mitochondrial redox cofactor pool study directly relevant to the chassis.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m110.188805	borderline	The paper describes mitochondrial protein assembly and translational regulation (Mss51/Cox25) which is informative about the chassis but does not provide a direct engineering method or tool for modifying the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m111.249011	include	Structural study of yeast mitochondrial NADH kinase Pos5 discriminating NAD+/NADH, directly relevant to mitochondrial redox cofactor engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m111.257956	include	Reports on SUV3 helicase role in mitochondrial genome stability and RNA degradation, directly relevant to mtDNA maintenance mechanisms.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m111.265371	include	Characterizes Gtf1p, a subunit of the mitochondrial tRNA-dependent amidotransferase, which is essential for mitochondrial translation and tRNA maturation in yeast.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m111.280156	borderline	The paper describes the physiological role of mitophagy in preventing mtDNA damage and petite formation, which is informative about the chassis but does not provide a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m112.360354	borderline	The paper elucidates CoQ biosynthesis intermediates using protein stabilization and chemical bypasses, which informs mitochondrial physiology but does not provide a direct method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m112.394031	include	Studies Pos5 NADH kinase mutator effects on mitochondrial nucleotide pools — Pos5 is explicitly a named mitochondrial redox/cofactor handle of interest.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m112.399428	borderline	The paper describes mitochondrial fusion dynamics and lipid metabolism (Psd1/PE) which are informative about the chassis physiology but do not provide a direct method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m112222200	borderline	Concerns CoQ uptake/transport and respiratory complex III (bc1) stability in yeast coq mutants, informative about respiratory-chain assembly but not itself an engineering method for the mitochondrial genome.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m116.721985	include	The paper characterizes Pet54 as a translational activator for mitochondrial COX1 mRNA in yeast, providing mechanistic insight into mitochondrial translation regulation which is essential for engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m117.788588	include	Reports how inner membrane peptidase (IMP) complex and Oct1 peptidase process/localize Prx1 to distinct mitochondrial sub-compartments — directly on mitochondrial protein import/processing machinery, a core toolkit for targeting heterologous proteins.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m117.798397	borderline	Describes chromatin/splicing regulation of CoQ6 biosynthesis and fermentative-to-respiratory transition, informative about mitochondrial redox biology but reports no engineering method, delivery, targeting, or compartment-specific measurement tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m202545200	borderline	The paper characterizes the localization and function of a native mitochondrial protein (Sco1p) but does not report a general engineering method or tool for manipulating the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m207348200	borderline	The paper characterizes COX19's role in cytochrome oxidase assembly and metal transport, which is mitochondrial biology with an indirect handle on the chassis but does not provide a direct engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m209071200	include	Reports on Ilv5p, a key enzyme in branched-chain amino acid metabolism and the Ehrlich pathway, linking its stability to mitochondrial DNA state.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m212427200	borderline	Concerns cytochrome oxidase (COX) assembly and cytochrome c function, i.e. respiratory-chain complex assembly biology, an indirect chassis-informative topic rather than a direct engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m300593200	include	Reports a nuclear-encoded protein moonlighting as a translational activator for mitochondrial respiratory gene expression, matching the listed translational-activator/mitoribosome criterion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m301679200	include	ATP22 is a nuclear-encoded translational activator required for mitochondrial ATP6 (F0) mRNA expression, directly relevant to mitochondrial gene expression machinery.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m310468200	include	Characterizes Oxa1 translocase function in inner membrane protein export, a key component of the mitochondrial protein import machinery relevant to targeting heterologous enzymes.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m311576200	borderline	The paper studies respiratory chain assembly and function (bc1 complex) which is adjacent biology, but does not report a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m314162200	include	The paper characterizes Aep3p's role in stabilizing mitochondrial mRNA (ATP8/6), which is directly relevant to understanding and engineering mitochondrial translation and mRNA processing.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m410705200	borderline	Structural/disease study of COX-assembly redox protein SCO1 with a yeast sco1 null mentioned only for H2O2-sensitivity, but no engineering method or manipulable handle beyond respiratory-chain assembly biology.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m411478200	borderline	The paper describes the localization and regulation of a native yeast protein (flavohemoglobin) in response to physiological conditions, which is informative about the chassis but does not report an engineering method or tool.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m501831200	borderline	The title describes a physiological rescue experiment in yeast mitochondria but lacks an abstract to confirm if it reports a transferable engineering method or assay.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m508281200	include	The paper characterizes the lack of editing activity in yeast mitochondrial PheRS, providing essential mechanistic insight into mitochondrial translation fidelity and quality control relevant to engineering the organelle's protein synthesis machinery.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m509187200	borderline	Retrograde signalling in response to mitochondrial dysfunction is mitochondrial biology with an indirect handle, not an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m512115200	borderline	The paper focuses on retrograde signaling and lipid tolerance, which falls under mitochondrial physiology/bioenergetics rather than direct engineering methods or genome manipulation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m512281200	borderline	The paper investigates the physiological consequences of IDH regulation on respiration and petite frequency in yeast mitochondria, which is informative about the chassis but does not provide a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m512972200	borderline	The paper investigates Hap4's role in respiratory gene transcription and bioenergetics, which is adjacent mitochondrial biology but does not provide a method for engineering the mitochondrion or its genome.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m513805200	include	The paper investigates mtDNA stability and the lethality of functional mtDNA in specific nuclear backgrounds, directly addressing rho+/rho0 states and petite formation mechanisms relevant to mitochondrial genome maintenance.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m513919200	include	Characterizes NAD/NADH kinase functions and compartment-specific redox cofactor pools in yeast mitochondria	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m601606200	include	The paper investigates leucyl-tRNA synthetase function and aminoacylation, which are central to mitochondrial translation and the genetic code machinery relevant for engineering tRNA complement or translational activators.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m601630200	include	Reports on TOM complex stability and preprotein import mechanisms, which are critical for targeting heterologous enzymes to the yeast mitochondrion.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1074/jbc.m604800200	borderline	Studies mitochondrial biomass/content regulation relative to growth yield in respiring yeast, informative chassis physiology but not itself an engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1074/jbc.m608026200	borderline	The paper characterizes inhibitor resistance mutations in the mitochondrial cytochrome bc1 complex, which is relevant to understanding the chassis (OXPHOS assembly/function) but does not provide a method for engineering the mitochondrial genome or its parts.	fermlit screen, mtDNA rubric v1 (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
